customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4223-WOC13,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.21,84.71,Yes
3159-DJM35,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.91,142.66,No
4133-TDO27,Female,1,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,73.03,797.74,Yes
2718-MDF54,Male,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.33,675.08,Yes
5483-RZD46,Male,0,No,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.9,174.75,Yes
3646-BEQ81,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,17.35,1256.11,No
9223-XKJ80,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.19,168.42,Yes
9118-DGE22,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.53,260.62,No
8526-UJK27,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.76,1431.94,Yes
2821-VMD83,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.26,31.97,Yes
9976-ILK31,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.05,1991.44,No
1956-ALD85,Female,0,No,No,36,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,78.31,2826.64,No
1701-CJU45,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,91.21,5664.79,No
2643-PER28,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.01,3292.47,No
1523-AIC14,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,67.96,126.07,No
5739-DUW95,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.2,1551.94,Yes
3068-ZYQ22,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,86.22,942.97,No
2890-VED38,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.39,1057.68,No
4056-SXA63,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.08,287.61,Yes
2527-HNV81,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.76,1093.89,Yes
5620-VFH28,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,104.19,4382.66,No
7206-AFI31,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.64,251.48,Yes
7427-FWT86,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.73,226.69,No
1081-MHE55,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.93,2877.5,No
1033-BUA33,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.59,2607.25,Yes
4839-CMU90,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.19,390.43,Yes
7893-WNK17,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.23,1065.04,Yes
8238-AMU71,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,92.08,1019.8,Yes
4154-ABA41,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,84.94,4333.01,No
9141-NKS19,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.14,410.46,No
6176-LHZ41,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.65,448.06,Yes
7771-SES63,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.3,868.85,No
2195-ESD48,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),87.51,342.78,Yes
9515-JWU16,Female,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.61,241.5,Yes
1919-SWW44,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.69,3493.2,Yes
9486-JQI26,Female,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.99,1439.39,Yes
4388-MAK91,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.12,1534.18,No
1014-CDK47,Female,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.5,538.76,Yes
2006-IHC54,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.11,477.02,Yes
2802-POR43,Male,1,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.29,6811.68,No
7314-OLS76,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.32,60.26,No
5054-SUS75,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.53,739.74,Yes
3484-ZQK36,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,71.53,3434.33,No
1125-RSP26,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,101.96,6516.67,No
2358-ECB28,Female,1,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),72.26,3610.3,No
6732-YMM68,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.87,513.49,Yes
2445-SCY43,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,86.98,1047.94,No
7865-AAQ14,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.01,1980.57,No
2766-JSM70,Male,0,No,No,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.46,2506.87,No
6085-MRK43,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.42,97.18,Yes
3346-PDM93,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.96,502.59,Yes
1058-ZJR15,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.89,3632.14,Yes
1405-QZZ20,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,103.36,1037.22,No
5006-ATN73,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.19,870.44,No
2610-QPP60,Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,84.48,3884.78,No
9435-ASW98,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.45,521.53,Yes
8616-ENK87,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,65.5,3087.57,Yes
6775-MLZ21,Female,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,95.89,3454.89,No
4214-ADD29,Female,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.19,2533.43,Yes
9167-UGA27,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),79.24,3252.11,No
7684-VYP42,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,66.16,338.25,Yes
5860-RXH94,Female,0,No,No,55,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.21,4307.01,No
4578-VUI48,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,106.86,5336.94,Yes
4213-SBW69,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.24,3190.98,No
5913-KAV33,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.28,653.02,Yes
1478-IFM55,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.34,2246.12,No
2324-SHK22,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.42,964.98,No
7136-NXX31,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,102.03,2953.57,No
6505-CNX73,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.24,2053.84,No
4527-IZH77,Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.43,409.39,Yes
7202-OFT88,Male,1,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,81.15,407.46,Yes
2756-KAN28,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.6,497.47,Yes
2237-ZKO37,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.72,256.37,No
1096-EYU58,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.36,2956.4,No
5875-UCR28,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.19,429.47,Yes
6925-ZHF14,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),61.74,4261.91,No
8964-NPF15,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),102.23,1221.09,Yes
7083-CYD84,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.75,3522.18,No
6806-MDE61,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),106.17,4680.71,Yes
7405-MFP64,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),88.33,3700.4,Yes
6131-MRS59,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,76.96,4313.9,No
2861-VUF71,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.62,524.77,No
7561-UBP52,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,75.37,3090.86,Yes
1154-NCP37,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.71,607.56,Yes
5998-TNG72,Male,1,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.45,200.76,No
2259-PTQ52,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,72.57,4070.93,No
4568-TUE28,Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,71.45,1712.92,Yes
9880-MHS86,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,71.05,2343.22,No
6936-ZSR69,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.64,810.32,No
4147-NOA71,Male,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),81.22,4380.79,No
8108-KJA22,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.41,921.45,Yes
9433-NVC53,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.06,846.97,Yes
2246-VYC13,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.14,832.15,Yes
5096-CCU79,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.17,2490.25,No
2679-XQM65,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.64,543.38,Yes
9569-ZTL87,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.38,1294.61,No
5237-ODZ80,Male,1,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.17,1164.68,No
8372-SRT84,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.85,2136.81,No
4520-ZQI67,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.36,4976.03,No
8126-SQK12,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.11,2209.46,No
3130-KBV40,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.12,241.59,Yes
7671-RBV59,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.53,1672.9,No
8531-LQM70,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.22,277.89,Yes
8204-VNC71,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.2,2347.3,No
7133-TIV46,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,81.66,333.97,Yes
6811-CJT66,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.0,592.12,Yes
5759-XIK41,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.92,71.07,Yes
1220-BIO13,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.02,6006.18,Yes
5533-MNC49,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,71.68,4448.4,No
6621-TSL12,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.88,2436.46,No
9715-MMB49,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,87.91,5005.39,No
4697-LCR97,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,17.49,35.26,Yes
7855-YKR20,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.81,2441.88,No
2812-MOL89,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,73.68,1319.38,No
7061-SOX40,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.17,495.43,Yes
1964-ZJJ11,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,91.98,3592.06,Yes
2610-ENT86,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.92,50.8,No
7234-WTC12,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),103.18,2054.21,Yes
5439-PSZ21,Male,1,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.81,3008.05,Yes
4135-ROD28,Female,1,No,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,63.34,2848.67,No
5922-PIO61,Female,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),106.6,4794.62,No
4893-CGM94,Male,0,Yes,Yes,18,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,86.78,1564.35,Yes
1273-GKD42,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.82,1150.99,No
6429-XHE94,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,85.18,3911.57,No
1026-YYD77,Male,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.86,3050.62,Yes
6332-SPK28,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.3,3088.22,No
3563-NOK25,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.89,355.45,No
6750-XQF17,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,94.86,1136.52,Yes
9518-YIN93,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),77.23,305.84,Yes
7829-ALH84,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.47,2532.28,Yes
8281-XUV29,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,84.2,4966.14,Yes
7074-MPU75,Female,0,No,Yes,49,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.59,3366.78,No
3706-KGV22,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,80.97,3477.83,No
8076-RPV73,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.77,204.19,Yes
2798-DKU42,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.66,1505.09,Yes
7129-OGT95,Female,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.59,1164.22,Yes
5300-UUD34,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,88.32,3701.93,No
6232-SKB76,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),64.72,2724.05,No
1547-PRN99,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,72.03,864.1,Yes
6833-WQT62,Male,0,No,No,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,84.95,1525.3,No
8081-MVH50,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),102.4,3073.21,Yes
1412-QFK33,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),80.89,4118.72,No
7186-CDS72,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.46,978.83,No
2598-ZYW78,Female,1,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.26,83.22,Yes
2315-IMV27,Male,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.88,910.87,Yes
8891-YMJ69,Female,1,Yes,No,19,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,78.21,1485.97,Yes
9939-QQM81,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.53,2475.0,No
1334-MZI82,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.56,210.97,Yes
5542-FDK41,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.89,1571.34,Yes
9249-JGV89,Male,1,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,62.55,1126.76,Yes
6413-LQU84,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.28,841.46,Yes
6406-CMI79,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.23,2027.97,Yes
2311-UYP40,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.41,4167.47,No
4558-DRC54,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.25,96.87,Yes
6752-NKO29,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.15,714.15,Yes
7680-CGQ26,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),81.99,3367.3,Yes
8172-YHL25,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.27,4146.27,No
1451-MSI39,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),98.28,793.96,Yes
5706-RPY53,Male,1,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.32,138.12,No
3162-LKZ13,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),80.42,3065.25,No
3158-RZP82,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.29,2306.8,Yes
1317-KCW15,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.11,110.03,Yes
5408-MNE69,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,62.91,441.83,Yes
9084-EHW81,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.03,68.89,Yes
9194-WDT91,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.95,204.08,Yes
3535-RXX55,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,92.04,6173.53,No
8268-CJT31,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.29,447.46,No
3134-LTC76,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.7,2097.83,No
